VERTEX,minute
93,699
91,699
75,699
79,699
98,699
96,700
85,700
80,700
77,700
81,700
83,701
92,701
75,701
85,701
85,701
84,702
89,702
93,702
91,702
76,702
86,703
88,703
82,703
85,703
76,703
87,704
84,704
91,704
76,704
83,704
77,705
86,705
85,705
80,705
94,705
79,706
77,706
98,706
80,706
78,706
85,707
88,707
89,707
95,707
79,707
94,708
86,708
76,708
76,708
89,708
81,709
78,709
92,709
98,709
96,709
87,710
87,710
75,710
84,710
99,710
86,711
91,711
83,711
97,711
76,711
90,712
85,712
89,712
80,712
78,712
88,713
78,713
77,713
76,713
96,713
92,714
90,714
92,714
89,714
94,714
80,715
97,715
76,715
87,715
90,715
82,716
86,716
83,716
93,716
75,716
80,717
93,717
90,717
76,717
96,717
91,718
78,718
87,718
93,718
82,718
95,719
89,719
83,719
77,719
76,719
99,720
83,720
75,720
99,720
94,720
80,721
79,721
92,721
78,721
80,721
91,722
94,722
88,722
93,722
94,722
86,723
93,723
84,723
96,723
97,723
90,724
87,724
84,724
82,724
94,724
94,725
90,725
97,725
98,725
85,725
80,726
82,726
94,726
84,726
84,726
75,727
84,727
97,727
78,727
76,727
97,728
79,728
75,728
96,728
81,728
93,729
79,729
82,729
77,729
96,729
86,730
91,730
96,730
85,730
92,730
75,731
93,731
92,731
94,731
92,731
85,732
95,732
87,732
95,732
76,732
82,733
86,733
89,733
98,733
86,733
77,734
83,734
92,734
97,734
81,734
88,735
97,735
86,735
99,735
90,735
98,736
95,736
75,736
96,736
83,736
79,737
95,737
95,737
93,737
85,737
76,738
97,738
99,738
93,738
87,738
77,739
81,739
88,739
97,739
79,739
76,740
89,740
85,740
87,740
90,740
78,741
95,741
95,741
92,741
90,741
83,742
83,742
94,742
89,742
94,742
96,743
76,743
84,743
90,743
95,743
78,744
91,744
81,744
93,744
99,744
95,745
90,745
83,745
82,745
96,745
77,746
90,746
91,746
93,746
79,746
80,747
94,747
93,747
91,747
91,747
93,748
96,748
76,748
89,748
79,748
88,749
96,749
99,749
86,749
77,749
